home,geo_area_id,device,population,devices_pct
5602,13127,24,5790,0.41000000000000003
5602,13128,17,5790,0.29
5602,13129,20,5790,0.35000000000000003
5602,13130,27,5790,0.47000000000000003
5602,13131,2,5790,0.03
5602,13132,30,5790,0.52
5602,13201,60,5790,1.04
5602,13202,3,5790,0.05
5602,13203,6,5790,0.1
5602,13301,20,5790,0.35000000000000003
5602,13302,13,5790,0.22
5602,13303,1,5790,0.02
5602,13401,20,5790,0.35000000000000003
5602,13402,9,5790,0.16
5602,13403,2,5790,0.03
5602,13404,5,5790,0.09
5602,13501,9,5790,0.16
5602,13503,8,5790,0.13999999999999999
5602,13601,9,5790,0.16
5602,13602,1,5790,0.02
5602,13603,2,5790,0.03
5602,13604,8,5790,0.13999999999999999
5602,13605,4,5790,0.06999999999999999
5603,13101,32,6721,0.48
5603,13102,10,6721,0.15
5603,13103,16,6721,0.24
5603,13104,15,6721,0.22
5603,13105,18,6721,0.27
5603,13106,15,6721,0.22
5603,13107,8,6721,0.12
5603,13108,5,6721,0.06999999999999999
5603,13109,10,6721,0.15
5603,13110,20,6721,0.3
5603,13111,6,6721,0.09
5603,13112,23,6721,0.33999999999999997
5603,13113,6,6721,0.09
5603,13114,11,6721,0.16
5603,13115,9,6721,0.13
5603,13116,10,6721,0.15
5603,13117,19,6721,0.27999999999999997
5603,13118,7,6721,0.1
5603,13119,53,6721,0.79
5603,13120,13,6721,0.19
5603,13121,9,6721,0.13
5603,13122,26,6721,0.38999999999999996
5603,13123,6,6721,0.09
5603,13124,30,6721,0.44999999999999996
5603,13125,19,6721,0.27999999999999997
5603,13126,11,6721,0.16
5603,13127,13,6721,0.19
5603,13128,24,6721,0.36
5603,13129,7,6721,0.1
5603,13130,6,6721,0.09
5603,13131,14,6721,0.21
5603,13132,1,6721,0.01
5603,13201,50,6721,0.74
5603,13202,1,6721,0.01
5603,13203,2,6721,0.03
5603,13301,3,6721,0.04
5603,13302,3,6721,0.04
5603,13401,28,6721,0.42
5603,13402,9,6721,0.13
5603,13403,3,6721,0.04
5603,13404,3,6721,0.04
5603,13501,44,6721,0.65
5603,13502,1,6721,0.01
5603,13503,1,6721,0.01
5603,13504,1,6721,0.01
5603,13505,2,6721,0.03
5603,13601,7,6721,0.1
5603,13602,3,6721,0.04
5603,13603,5,6721,0.06999999999999999
5603,13604,5,6721,0.06999999999999999
5603,13605,3,6721,0.04
5604,13101,51,5707,0.89
5604,13102,11,5707,0.19
5604,13103,19,5707,0.33
5604,13104,21,5707,0.37
5604,13105,21,5707,0.37
5604,13106,30,5707,0.53
5604,13107,26,5707,0.45999999999999996
5604,13108,12,5707,0.21
5604,13109,27,5707,0.47000000000000003
5604,13110,58,5707,1.02
5604,13111,19,5707,0.33
5604,13112,14,5707,0.25
5604,13113,23,5707,0.4
5604,13114,26,5707,0.45999999999999996
5604,13115,18,5707,0.32
5604,13116,14,5707,0.25
5604,13117,17,5707,0.3
5604,13118,20,5707,0.35000000000000003
5604,13119,135,5707,2.37
5604,13120,43,5707,0.75
5604,13121,15,5707,0.26
5604,13122,53,5707,0.9299999999999999
5604,13123,20,5707,0.35000000000000003
5604,13124,35,5707,0.61
5604,13125,34,5707,0.6
5604,13126,19,5707,0.33
5604,13127,29,5707,0.51
5604,13128,19,5707,0.33
5604,13129,13,5707,0.22999999999999998
5604,13130,26,5707,0.45999999999999996
5604,13131,12,5707,0.21
5604,13132,9,5707,0.16
5604,13201,100,5707,1.7500000000000002
5604,13202,5,5707,0.09
5604,13203,1,5707,0.02
5604,13301,16,5707,0.27999999999999997
5604,13302,12,5707,0.21
5604,13401,49,5707,0.86
5604,13402,10,5707,0.18
5604,13403,8,5707,0.13999999999999999
5604,13404,5,5707,0.09
5604,13501,17,5707,0.3
5604,13502,1,5707,0.02
5604,13503,3,5707,0.05
5604,13505,1,5707,0.02
5604,13601,16,5707,0.27999999999999997
5604,13602,3,5707,0.05
5604,13604,9,5707,0.16
5604,13605,23,5707,0.4
5605,13101,79,4771,1.66
5605,13102,14,4771,0.29
5605,13103,19,4771,0.4
5605,13104,24,4771,0.5
5605,13105,31,4771,0.65
5605,13106,25,4771,0.52
5605,13107,13,4771,0.27
5605,13108,8,4771,0.16999999999999998
5605,13109,17,4771,0.36
5605,13110,50,4771,1.05
5605,13111,15,4771,0.31
5605,13112,24,4771,0.5
5605,13113,23,4771,0.48
5605,13114,34,4771,0.7100000000000001
5605,13115,9,4771,0.19
5605,13116,20,4771,0.42
5605,13117,15,4771,0.31
5605,13118,27,4771,0.5700000000000001
5605,13119,114,4771,2.39
5605,13120,30,4771,0.63
5605,13121,11,4771,0.22999999999999998
5605,13122,26,4771,0.54
5605,13123,20,4771,0.42
5605,13124,34,4771,0.7100000000000001
5605,13125,35,4771,0.73
5605,13126,29,4771,0.61
5605,13127,19,4771,0.4
5605,13128,17,4771,0.36
5605,13129,16,4771,0.33999999999999997
5605,13130,32,4771,0.67
5605,13131,18,4771,0.38
5605,13132,6,4771,0.13
5605,13201,103,4771,2.16
5605,13202,4,4771,0.08
5605,13203,3,4771,0.06
5605,13301,10,4771,0.21
5605,13302,9,4771,0.19
5605,13401,45,4771,0.9400000000000001
5605,13402,15,4771,0.31
5605,13403,6,4771,0.13
5605,13404,8,4771,0.16999999999999998
5605,13501,19,4771,0.4
5605,13503,9,4771,0.19
5605,13601,9,4771,0.19
5605,13602,8,4771,0.16999999999999998
5605,13603,5,4771,0.1
5605,13604,12,4771,0.25
5605,13605,10,4771,0.21
5606,13101,9,3659,0.25
5606,13102,3,3659,0.08
5606,13103,1,3659,0.03
5606,13104,3,3659,0.08
5606,13105,2,3659,0.05
5606,13106,3,3659,0.08
5606,13107,4,3659,0.11
5606,13108,1,3659,0.03
5606,13109,3,3659,0.08
5606,13110,8,3659,0.22
5606,13111,1,3659,0.03
5606,13112,1,3659,0.03
5606,13113,5,3659,0.13999999999999999
5606,13114,48,3659,1.31
5606,13115,22,3659,0.6
5606,13116,1,3659,0.03
5606,13117,2,3659,0.05
5606,13118,3,3659,0.08
5606,13119,9,3659,0.25
5606,13120,11,3659,0.3
5606,13122,4,3659,0.11
5606,13123,13,3659,0.36
5606,13124,6,3659,0.16
5606,13125,2,3659,0.05
5606,13127,1,3659,0.03
5606,13128,2,3659,0.05
5606,13129,2,3659,0.05
5606,13130,5,3659,0.13999999999999999
5606,13132,16,3659,0.44
5606,13201,6,3659,0.16
5606,13301,4,3659,0.11
5606,13302,3,3659,0.08
5606,13401,6,3659,0.16
5606,13402,7,3659,0.19
5606,13403,1,3659,0.03
5606,13404,2,3659,0.05
5606,13501,18,3659,0.49
5606,13503,1,3659,0.03
5606,13505,41,3659,1.1199999999999999
5606,13601,2,3659,0.05
5606,13602,1,3659,0.03
5606,13604,1,3659,0.03
5606,13605,2,3659,0.05
5701,13101,26,12402,0.21
5701,13102,1,12402,0.01
5701,13103,3,12402,0.02
5701,13104,2,12402,0.02
5701,13105,1,12402,0.01
5701,13106,1,12402,0.01
5701,13107,4,12402,0.03
5701,13110,8,12402,0.06
5701,13111,2,12402,0.02
5701,13112,3,12402,0.02
5701,13113,2,12402,0.02
5701,13114,8,12402,0.06
5701,13115,12,12402,0.1
5701,13116,2,12402,0.02
5701,13117,3,12402,0.02
5701,13118,3,12402,0.02
5701,13119,9,12402,0.06999999999999999
5701,13120,6,12402,0.05
5701,13121,1,12402,0.01
5701,13122,8,12402,0.06
5701,13123,11,12402,0.09
5701,13124,5,12402,0.04
5701,13125,2,12402,0.02
5701,13126,3,12402,0.02
5701,13127,3,12402,0.02
5701,13128,3,12402,0.02
5701,13129,1,12402,0.01
5701,13130,2,12402,0.02
5701,13132,3,12402,0.02
5701,13201,5,12402,0.04
5701,13301,15,12402,0.12
5701,13302,3,12402,0.02
5701,13303,3,12402,0.02
5701,13401,4,12402,0.03
5701,13402,1,12402,0.01
5701,13404,4,12402,0.03
5701,13501,3,12402,0.02
5701,13503,1,12402,0.01
5701,13504,1,12402,0.01
5701,13601,2,12402,0.02
5701,13602,2,12402,0.02
5701,13603,1,12402,0.01
5701,13604,3,12402,0.02
5701,13605,2,12402,0.02
5702,13101,5,4843,0.1
5702,13104,4,4843,0.08
5702,13105,2,4843,0.04
5702,13106,3,4843,0.06
5702,13108,1,4843,0.02
5702,13110,5,4843,0.1
5702,13114,3,4843,0.06
5702,13115,4,4843,0.08
5702,13116,1,4843,0.02
5702,13119,7,4843,0.13999999999999999
5702,13120,1,4843,0.02
5702,13122,1,4843,0.02
5702,13123,2,4843,0.04
5702,13124,1,4843,0.02
5702,13125,3,4843,0.06
5702,13126,1,4843,0.02
5702,13127,2,4843,0.04
5702,13128,1,4843,0.02
5702,13129,1,4843,0.02
5702,13132,2,4843,0.04
5702,13201,5,4843,0.1
5702,13301,17,4843,0.35000000000000003
5702,13302,2,4843,0.04
5702,13303,6,4843,0.12
5702,13401,2,4843,0.04
5702,13402,3,4843,0.06
5702,13403,1,4843,0.02
5702,13404,1,4843,0.02
5702,13503,1,4843,0.02
5702,13505,1,4843,0.02
5702,13601,1,4843,0.02
5702,13604,4,4843,0.08
5703,13101,4,3551,0.11
5703,13103,1,3551,0.03
5703,13104,1,3551,0.03
5703,13105,1,3551,0.03
5703,13106,5,3551,0.13999999999999999
5703,13107,3,3551,0.08
5703,13109,1,3551,0.03
5703,13110,2,3551,0.06
5703,13112,1,3551,0.03
5703,13114,2,3551,0.06
5703,13115,2,3551,0.06
5703,13116,1,3551,0.03
5703,13118,1,3551,0.03
5703,13119,6,3551,0.16999999999999998
5703,13120,4,3551,0.11
5703,13125,1,3551,0.03
5703,13127,1,3551,0.03
5703,13128,1,3551,0.03
5703,13130,1,3551,0.03
5703,13131,1,3551,0.03
5703,13201,5,3551,0.13999999999999999
5703,13301,5,3551,0.13999999999999999
5703,13302,1,3551,0.03
5703,13303,5,3551,0.13999999999999999
5703,13401,2,3551,0.06
5703,13402,2,3551,0.06
5703,13403,2,3551,0.06
5703,13501,2,3551,0.06
5703,13601,3,3551,0.08
5703,13604,2,3551,0.06
5703,13605,1,3551,0.03
5704,13101,4,4884,0.08
5704,13103,1,4884,0.02
5704,13104,2,4884,0.04
5704,13105,1,4884,0.02
5704,13106,2,4884,0.04
5704,13109,1,4884,0.02
5704,13110,1,4884,0.02
5704,13112,1,4884,0.02
5704,13114,9,4884,0.18
5704,13115,8,4884,0.16
5704,13118,3,4884,0.06
5704,13119,4,4884,0.08
5704,13120,5,4884,0.1
5704,13121,1,4884,0.02
5704,13122,3,4884,0.06
5704,13123,1,4884,0.02
5704,13125,3,4884,0.06
5704,13126,1,4884,0.02
5704,13130,1,4884,0.02
5704,13132,2,4884,0.04
5704,13201,6,4884,0.12
5704,13203,1,4884,0.02
5704,13301,7,4884,0.13999999999999999
5704,13302,3,4884,0.06
5704,13303,3,4884,0.06
5704,13401,5,4884,0.1
5704,13402,2,4884,0.04
5704,13404,1,4884,0.02
5704,13501,4,4884,0.08
5704,13604,2,4884,0.04
5704,13605,3,4884,0.06
5705,13101,9,6376,0.13999999999999999
5705,13102,1,6376,0.02
5705,13103,2,6376,0.03
5705,13105,1,6376,0.02
5705,13107,1,6376,0.02
5705,13110,6,6376,0.09
5705,13112,2,6376,0.03
5705,13113,1,6376,0.02
5705,13114,4,6376,0.06
5705,13115,4,6376,0.06
5705,13116,1,6376,0.02
5705,13117,2,6376,0.03
5705,13118,1,6376,0.02
5705,13119,5,6376,0.08
5705,13120,1,6376,0.02
5705,13121,2,6376,0.03
5705,13122,5,6376,0.08
5705,13123,5,6376,0.08
5705,13124,5,6376,0.08
5705,13125,3,6376,0.05
5705,13126,4,6376,0.06
5705,13127,2,6376,0.03
5705,13128,1,6376,0.02
5705,13130,2,6376,0.03
5705,13131,1,6376,0.02
5705,13201,5,6376,0.08
5705,13301,4,6376,0.06
5705,13302,2,6376,0.03
5705,13303,2,6376,0.03
5705,13401,3,6376,0.05
5705,13601,1,6376,0.02
5706,13101,4,4386,0.09
5706,13108,2,4386,0.05
5706,13114,7,4386,0.16
5706,13115,2,4386,0.05
5706,13116,2,4386,0.05
5706,13118,1,4386,0.02
5706,13119,3,4386,0.06999999999999999
5706,13123,2,4386,0.05
5706,13125,2,4386,0.05
5706,13126,2,4386,0.05
5706,13127,1,4386,0.02
5706,13128,1,4386,0.02
5706,13132,2,4386,0.05
5706,13201,2,4386,0.05
5706,13203,1,4386,0.02
5706,13301,1,4386,0.02
5706,13302,2,4386,0.05
5706,13303,2,4386,0.05
5706,13402,1,4386,0.02
5706,13403,1,4386,0.02
5706,13501,2,4386,0.05
5706,13505,3,4386,0.06999999999999999
5706,13602,1,4386,0.02
5706,13604,1,4386,0.02
5706,13605,1,4386,0.02
5801,13101,46,31917,0.13999999999999999
5801,13102,4,31917,0.01
5801,13103,8,31917,0.03
5801,13104,9,31917,0.03
5801,13105,6,31917,0.02
5801,13106,9,31917,0.03
5801,13107,7,31917,0.02
5801,13108,3,31917,0.01
5801,13109,4,31917,0.01
5801,13110,20,31917,0.06
5801,13111,4,31917,0.01
5801,13112,2,31917,0.01
5801,13113,8,31917,0.03
5801,13114,24,31917,0.08
5801,13115,10,31917,0.03
5801,13116,3,31917,0.01
5801,13117,9,31917,0.03
5801,13118,7,31917,0.02
5801,13119,27,31917,0.08
5801,13120,13,31917,0.04
5801,13121,3,31917,0.01
5801,13122,5,31917,0.02
5801,13123,21,31917,0.06999999999999999
5801,13124,14,31917,0.04
5801,13125,10,31917,0.03
5801,13126,5,31917,0.02
5801,13127,10,31917,0.03
5801,13128,7,31917,0.02
5801,13129,4,31917,0.01
5801,13130,12,31917,0.04
5801,13131,3,31917,0.01
5801,13132,4,31917,0.01
5801,13201,29,31917,0.09
5801,13203,2,31917,0.01
5801,13301,11,31917,0.03
5801,13302,14,31917,0.04
5801,13303,2,31917,0.01
5801,13401,14,31917,0.04
5801,13402,7,31917,0.02
5801,13403,2,31917,0.01
5801,13404,2,31917,0.01
5801,13501,5,31917,0.02
5801,13503,8,31917,0.03
5801,13601,5,31917,0.02
5801,13602,2,31917,0.01
5801,13604,7,31917,0.02
5801,13605,6,31917,0.02
5802,13101,11,8896,0.12
5802,13102,1,8896,0.01
5802,13103,1,8896,0.01
5802,13104,3,8896,0.03
5802,13105,2,8896,0.02
5802,13106,5,8896,0.06
5802,13107,1,8896,0.01
5802,13110,5,8896,0.06
5802,13111,3,8896,0.03
5802,13113,5,8896,0.06
5802,13114,8,8896,0.09
5802,13115,5,8896,0.06
5802,13117,2,8896,0.02
5802,13118,1,8896,0.01
5802,13119,10,8896,0.11
5802,13120,4,8896,0.04
5802,13121,1,8896,0.01
5802,13122,4,8896,0.04
5802,13123,5,8896,0.06
5802,13124,3,8896,0.03
5802,13125,3,8896,0.03
5802,13126,1,8896,0.01
5802,13127,1,8896,0.01
5802,13130,3,8896,0.03
5802,13132,3,8896,0.03
5802,13201,5,8896,0.06
5802,13301,4,8896,0.04
5802,13302,4,8896,0.04
5802,13303,1,8896,0.01
5802,13401,6,8896,0.06999999999999999
5802,13402,1,8896,0.01
5802,13501,2,8896,0.02
5802,13504,1,8896,0.01
5802,13601,2,8896,0.02
5802,13603,1,8896,0.01
5802,13605,1,8896,0.01
5803,13101,11,3911,0.27999999999999997
5803,13102,1,3911,0.03
5803,13103,1,3911,0.03
5803,13104,3,3911,0.08
5803,13105,2,3911,0.05
5803,13106,2,3911,0.05
5803,13108,1,3911,0.03
5803,13109,1,3911,0.03
5803,13110,3,3911,0.08
5803,13113,4,3911,0.1
5803,13114,10,3911,0.26
5803,13115,3,3911,0.08
5803,13117,1,3911,0.03
5803,13118,2,3911,0.05
5803,13119,3,3911,0.08
5803,13120,4,3911,0.1
5803,13121,1,3911,0.03
5803,13122,5,3911,0.13
5803,13123,10,3911,0.26
5803,13124,4,3911,0.1
5803,13125,10,3911,0.26
5803,13127,4,3911,0.1
5803,13128,5,3911,0.13
5803,13132,3,3911,0.08
5803,13201,12,3911,0.31
5803,13203,3,3911,0.08
5803,13301,2,3911,0.05
5803,13302,8,3911,0.2
5803,13303,51,3911,1.3
5803,13401,5,3911,0.13
5803,13501,4,3911,0.1
5803,13505,1,3911,0.03
5803,13601,1,3911,0.03
5803,13604,1,3911,0.03
5804,13101,19,16309,0.12
5804,13104,3,16309,0.02
5804,13105,4,16309,0.02
5804,13106,6,16309,0.04
5804,13108,3,16309,0.02
5804,13109,3,16309,0.02
5804,13110,5,16309,0.03
5804,13111,4,16309,0.02
5804,13112,8,16309,0.05
5804,13113,2,16309,0.01
5804,13114,9,16309,0.06
5804,13115,8,16309,0.05
5804,13116,3,16309,0.02
5804,13117,2,16309,0.01
5804,13118,1,16309,0.01
5804,13119,11,16309,0.06999999999999999
5804,13120,7,16309,0.04
5804,13121,1,16309,0.01
5804,13122,4,16309,0.02
5804,13123,11,16309,0.06999999999999999
5804,13124,7,16309,0.04
5804,13126,2,16309,0.01
5804,13127,4,16309,0.02
5804,13128,4,16309,0.02
5804,13129,3,16309,0.02
5804,13130,3,16309,0.02
5804,13131,2,16309,0.01
5804,13132,4,16309,0.02
5804,13201,12,16309,0.06999999999999999
5804,13203,2,16309,0.01
5804,13301,7,16309,0.04
5804,13302,5,16309,0.03
5804,13303,2,16309,0.01
5804,13401,5,16309,0.03
5804,13402,1,16309,0.01
5804,13404,1,16309,0.01
5804,13601,3,16309,0.02
5804,13604,1,16309,0.01
5804,13605,7,16309,0.04
6101,13101,72,40620,0.18
6101,13102,10,40620,0.02
6101,13103,7,40620,0.02
6101,13104,7,40620,0.02
6101,13105,12,40620,0.03
6101,13106,19,40620,0.05
6101,13107,7,40620,0.02
6101,13108,6,40620,0.01
6101,13109,9,40620,0.02
6101,13110,26,40620,0.06
6101,13111,2,40620,0.0
6101,13112,8,40620,0.02
6101,13113,8,40620,0.02
6101,13114,38,40620,0.09
6101,13115,21,40620,0.05
6101,13116,6,40620,0.01
6101,13117,8,40620,0.02
6101,13118,2,40620,0.0
6101,13119,29,40620,0.06999999999999999
6101,13120,25,40620,0.06
6101,13121,5,40620,0.01
6101,13122,9,40620,0.02
6101,13123,30,40620,0.06999999999999999
6101,13124,22,40620,0.05
6101,13125,15,40620,0.04
6101,13126,15,40620,0.04
6101,13127,9,40620,0.02
6101,13128,4,40620,0.01
6101,13129,8,40620,0.02
6101,13130,8,40620,0.02
6101,13131,7,40620,0.02
6101,13132,6,40620,0.01
6101,13201,36,40620,0.09
6101,13202,2,40620,0.0
6101,13203,1,40620,0.0
6101,13301,6,40620,0.01
6101,13302,5,40620,0.01
6101,13401,16,40620,0.04
6101,13402,23,40620,0.06
6101,13403,3,40620,0.01
6101,13404,20,40620,0.05
6101,13501,11,40620,0.03
6101,13502,3,40620,0.01
6101,13503,1,40620,0.0
6101,13505,4,40620,0.01
6101,13601,7,40620,0.02
6101,13602,2,40620,0.0
6101,13603,3,40620,0.01
6101,13604,10,40620,0.02
6101,13605,9,40620,0.02
6102,13101,4,3460,0.12
6102,13102,2,3460,0.06
6102,13103,2,3460,0.06
6102,13104,1,3460,0.03
6102,13106,2,3460,0.06
6102,13109,1,3460,0.03
6102,13110,2,3460,0.06
6102,13112,2,3460,0.06
6102,13113,4,3460,0.12
6102,13114,6,3460,0.16999999999999998
6102,13118,1,3460,0.03
6102,13119,4,3460,0.12
6102,13120,3,3460,0.09
6102,13122,1,3460,0.03
6102,13123,2,3460,0.06
6102,13124,3,3460,0.09
6102,13125,1,3460,0.03
6102,13128,1,3460,0.03
6102,13129,1,3460,0.03
6102,13130,2,3460,0.06
6102,13201,3,3460,0.09
6102,13203,2,3460,0.06
6102,13301,5,3460,0.13999999999999999
6102,13401,2,3460,0.06
6102,13402,1,3460,0.03
6102,13404,2,3460,0.06
6102,13501,3,3460,0.09
6103,13101,5,2707,0.18
6103,13103,1,2707,0.04
6103,13105,1,2707,0.04
6103,13106,3,2707,0.11
6103,13107,2,2707,0.06999999999999999
6103,13108,1,2707,0.04
6103,13110,1,2707,0.04
6103,13111,1,2707,0.04
6103,13112,1,2707,0.04
6103,13113,1,2707,0.04
6103,13114,4,2707,0.15
6103,13115,1,2707,0.04
6103,13117,1,2707,0.04
6103,13119,5,2707,0.18
6103,13120,2,2707,0.06999999999999999
6103,13122,3,2707,0.11
6103,13124,4,2707,0.15
6103,13125,2,2707,0.06999999999999999
6103,13126,2,2707,0.06999999999999999
6103,13127,3,2707,0.11
6103,13128,1,2707,0.04
6103,13129,1,2707,0.04
6103,13132,1,2707,0.04
6103,13201,6,2707,0.22
6103,13202,1,2707,0.04
6103,13401,3,2707,0.11
6103,13602,2,2707,0.06999999999999999
6103,13604,1,2707,0.04
6103,13605,1,2707,0.04
6104,13101,6,5157,0.12
6104,13102,1,5157,0.02
6104,13103,3,5157,0.06
6104,13104,1,5157,0.02
6104,13105,1,5157,0.02
6104,13106,2,5157,0.04
6104,13107,3,5157,0.06
6104,13108,1,5157,0.02
6104,13110,1,5157,0.02
6104,13112,1,5157,0.02
6104,13113,1,5157,0.02
6104,13114,2,5157,0.04
6104,13116,4,5157,0.08
6104,13117,1,5157,0.02
6104,13119,3,5157,0.06
6104,13120,4,5157,0.08
6104,13122,1,5157,0.02
6104,13123,2,5157,0.04
6104,13124,3,5157,0.06
6104,13125,2,5157,0.04
6104,13126,3,5157,0.06
6104,13127,2,5157,0.04
6104,13130,1,5157,0.02
6104,13132,2,5157,0.04
6104,13201,8,5157,0.16
6104,13302,2,5157,0.04
6104,13401,5,5157,0.1
6104,13402,3,5157,0.06
6104,13403,1,5157,0.02
6104,13501,1,5157,0.02
6104,13505,1,5157,0.02
6104,13601,2,5157,0.04
6104,13603,1,5157,0.02
6104,13604,1,5157,0.02
6105,13101,7,5142,0.13999999999999999
6105,13104,1,5142,0.02
6105,13105,3,5142,0.06
6105,13106,2,5142,0.04
6105,13107,1,5142,0.02
6105,13109,1,5142,0.02
6105,13110,6,5142,0.12
6105,13113,2,5142,0.04
6105,13114,3,5142,0.06
6105,13115,1,5142,0.02
6105,13116,1,5142,0.02
6105,13119,3,5142,0.06
6105,13120,1,5142,0.02
6105,13122,1,5142,0.02
6105,13123,1,5142,0.02
6105,13124,1,5142,0.02
6105,13125,1,5142,0.02
6105,13129,1,5142,0.02
6105,13201,3,5142,0.06
6105,13301,2,5142,0.04
6105,13302,1,5142,0.02
6105,13303,1,5142,0.02
6105,13401,3,5142,0.06
6105,13402,2,5142,0.04
6105,13404,1,5142,0.02
6105,13505,7,5142,0.13999999999999999
6105,13601,1,5142,0.02
6105,13602,1,5142,0.02
6106,13101,5,9841,0.05
6106,13102,3,9841,0.03
6106,13104,1,9841,0.01
6106,13105,1,9841,0.01
6106,13106,2,9841,0.02
6106,13107,3,9841,0.03
6106,13108,1,9841,0.01
6106,13109,2,9841,0.02
6106,13110,3,9841,0.03
6106,13112,3,9841,0.03
6106,13113,1,9841,0.01
6106,13114,1,9841,0.01
6106,13115,2,9841,0.02
6106,13116,2,9841,0.02
6106,13117,4,9841,0.04
6106,13118,2,9841,0.02
6106,13119,13,9841,0.13
6106,13120,5,9841,0.05
6106,13121,2,9841,0.02
6106,13122,1,9841,0.01
6106,13124,3,9841,0.03
6106,13125,4,9841,0.04
6106,13126,3,9841,0.03
6106,13127,1,9841,0.01
6106,13128,3,9841,0.03
6106,13129,4,9841,0.04
6106,13131,1,9841,0.01
6106,13132,1,9841,0.01
6106,13201,1,9841,0.01
6106,13202,1,9841,0.01
6106,13203,1,9841,0.01
6106,13301,7,9841,0.06999999999999999
6106,13302,5,9841,0.05
6106,13303,1,9841,0.01
6106,13401,9,9841,0.09
6106,13402,5,9841,0.05
6106,13403,1,9841,0.01
6106,13404,12,9841,0.12
6106,13501,8,9841,0.08
6106,13503,3,9841,0.03
6106,13504,1,9841,0.01
6106,13505,1,9841,0.01
6106,13601,2,9841,0.02
6106,13602,1,9841,0.01
6106,13603,2,9841,0.02
6106,13604,1,9841,0.01
6107,13101,23,9475,0.24
6107,13102,3,9475,0.03
6107,13103,10,9475,0.11
6107,13104,11,9475,0.12
6107,13105,6,9475,0.06
6107,13106,23,9475,0.24
6107,13107,7,9475,0.06999999999999999
6107,13108,1,9475,0.01
6107,13109,6,9475,0.06
6107,13110,16,9475,0.16999999999999998
6107,13111,3,9475,0.03
6107,13112,9,9475,0.09
6107,13113,6,9475,0.06
6107,13114,31,9475,0.33
6107,13115,14,9475,0.15
6107,13116,4,9475,0.04
6107,13117,2,9475,0.02
6107,13118,5,9475,0.05
6107,13119,33,9475,0.35000000000000003
6107,13120,12,9475,0.13
6107,13121,3,9475,0.03
6107,13122,13,9475,0.13999999999999999
6107,13123,11,9475,0.12
6107,13124,18,9475,0.19
6107,13125,13,9475,0.13999999999999999
6107,13126,6,9475,0.06
6107,13127,3,9475,0.03
6107,13128,8,9475,0.08
6107,13129,2,9475,0.02
6107,13130,7,9475,0.06999999999999999
6107,13131,4,9475,0.04
6107,13132,11,9475,0.12
6107,13201,21,9475,0.22
6107,13202,1,9475,0.01
6107,13203,1,9475,0.01
6107,13301,6,9475,0.06
6107,13302,7,9475,0.06999999999999999
6107,13303,1,9475,0.01
6107,13401,16,9475,0.16999999999999998
6107,13402,5,9475,0.05
6107,13403,4,9475,0.04
6107,13404,5,9475,0.05
6107,13501,22,9475,0.22999999999999998
6107,13502,5,9475,0.05
6107,13503,4,9475,0.04
6107,13505,26,9475,0.27
6107,13601,5,9475,0.05
6107,13602,2,9475,0.02
6107,13603,2,9475,0.02
6107,13604,5,9475,0.05
6107,13605,5,9475,0.05
6108,13101,17,9424,0.18
6108,13102,2,9424,0.02
6108,13103,1,9424,0.01
6108,13104,2,9424,0.02
6108,13105,3,9424,0.03
6108,13106,8,9424,0.08
6108,13108,3,9424,0.03
6108,13110,8,9424,0.08
6108,13111,1,9424,0.01
6108,13113,4,9424,0.04
6108,13114,17,9424,0.18
6108,13115,10,9424,0.11
6108,13116,2,9424,0.02
6108,13117,1,9424,0.01
6108,13118,7,9424,0.06999999999999999
6108,13119,6,9424,0.06
6108,13120,11,9424,0.12
6108,13121,1,9424,0.01
6108,13122,8,9424,0.08
6108,13123,10,9424,0.11
6108,13124,3,9424,0.03
6108,13125,3,9424,0.03
6108,13126,2,9424,0.02
6108,13127,2,9424,0.02
6108,13128,2,9424,0.02
6108,13129,3,9424,0.03
6108,13130,3,9424,0.03
6108,13131,1,9424,0.01
6108,13132,4,9424,0.04
6108,13201,8,9424,0.08
6108,13202,1,9424,0.01
6108,13203,2,9424,0.02
6108,13301,8,9424,0.08
6108,13302,5,9424,0.05
6108,13303,1,9424,0.01
6108,13401,1,9424,0.01
6108,13402,6,9424,0.06
6108,13403,2,9424,0.02
6108,13404,2,9424,0.02
6108,13501,6,9424,0.06
6108,13504,2,9424,0.02
6108,13505,1,9424,0.01
6108,13601,3,9424,0.03
6108,13602,1,9424,0.01
6108,13604,2,9424,0.02
6109,13101,1,1893,0.05
6109,13105,2,1893,0.11
6109,13106,4,1893,0.21
6109,13107,1,1893,0.05
6109,13108,1,1893,0.05
6109,13109,1,1893,0.05
6109,13119,8,1893,0.42
6109,13121,2,1893,0.11
6109,13126,2,1893,0.11
6109,13128,2,1893,0.11
6109,13129,1,1893,0.05
6109,13131,1,1893,0.05
6109,13132,1,1893,0.05
6109,13201,1,1893,0.05
6109,13202,3,1893,0.16
6109,13301,1,1893,0.05
6109,13302,1,1893,0.05
6109,13401,4,1893,0.21
6109,13404,4,1893,0.21
6109,13503,1,1893,0.05
6109,13601,2,1893,0.11
6110,13101,10,2969,0.33999999999999997
6110,13102,1,2969,0.03
6110,13104,1,2969,0.03
6110,13105,1,2969,0.03
6110,13106,2,2969,0.06999999999999999
6110,13107,2,2969,0.06999999999999999
6110,13108,1,2969,0.03
6110,13109,4,2969,0.13
